date,price_usd,active_addresses,tx_count,hash_rate,supply_current,fee_usd,difficulty,miner_revenue_usd,estimated_transaction_volume_usd
2016-01-05,433,435291,183659,810735,15048586,14331,103880340815,1819808,103155908
2016-01-06,431,381359,171808,728113,15052111,14113,103880340815,1702648,100700096
2016-01-07,459,432867,191087,759096,15055786,17683,103880340815,1851106,162207621
2016-01-08,454,405522,179603,893358,15060111,16167,103880340815,2195604,137339886
2016-01-09,450,461784,185614,779752,15063886,13886,103880340815,1781625,66345139
2016-01-10,449,427477,155959,903686,15068261,12463,103880340815,1962534,94073291
2016-01-11,449,452499,192900,877866,15072511,17251,103880340815,2152939,126604160
2016-01-12,442,453665,194437,877866,15076761,15869,103880340815,1983181,105987593
2016-01-13,432,430325,192477,813710,15080461,15398,113354299801,1729484,136318196
2016-01-14,430,427750,181837,749438,15083786,14106,113354299801,1487692,100977792
2016-01-15,368,410879,179113,687454,15086836,14590,113354299801,1269377,152176115
2016-01-16,388,511206,197424,800152,15090386,12904,113354299801,1330605,109411304
2016-01-17,382,521728,196195,850866,15094161,14340,113354299801,1525314,76011042
2016-01-18,385,476975,216659,974833,15098486,15122,113354299801,1668227,91084852
2016-01-19,378,425484,188008,749438,15101811,15313,113354299801,1307603,95862425
2016-01-20,421,623972,209638,856501,15105611,18939,113354299801,1619573,148308655
2016-01-21,409,511702,217274,771978,15109036,21456,113354299801,1506011,142627027
2016-01-22,381,500516,216124,991738,15113436,18086,113354299801,1806868,134482254
2016-01-23,386,466284,188043,1008642,15117911,15255,113354299801,1812145,94915866
2016-01-24,403,492811,204384,963563,15122186,16548,113354299801,1839837,117066116
2016-01-25,392,528904,224278,912849,15126236,19028,113354299801,1709654,191305654
2016-01-26,391,528008,228799,928141,15130236,19018,120033340651,1707436,141651199
2016-01-27,395,531444,230341,924868,15134111,20415,120033340651,1647805,176503628
2016-01-28,379,513308,221571,871166,15137761,18488,120033340651,1461338,142471031
2016-01-29,379,529268,223009,1008404,15141986,18397,120033340651,1750044,195006394
2016-01-30,377,490429,195106,1115808,15146661,15232,120033340651,1949051,129214530
2016-01-31,366,484082,177814,1080007,15151186,13504,120033340651,1789232,103665933
2016-02-01,371,616260,226436,960669,15155211,21477,120033340651,1613765,186838351
2016-02-02,373,675786,238194,1074040,15159711,23939,120033340651,1926652,168139461
2016-02-03,368,542654,187411,1068073,15164186,17911,120033340651,1939359,115764018
2016-02-04,390,459997,202021,1002437,15168386,15305,120033340651,1768734,145850811
2016-02-05,384,503467,222655,1121775,15173086,17449,120033340651,1995379,171663927
2016-02-06,375,497975,228552,1193378,15178086,15439,120033340651,2006182,116944573
2016-02-07,375,516141,210537,1234538,15182486,15230,144116447847,1802662,104688596
2016-02-08,371,479473,228610,1060282,15186186,16062,144116447847,1464134,106671049
2016-02-09,374,515267,232957,1260876,15190586,15967,144116447847,1753223,124816847
2016-02-10,379,487454,229228,1174907,15194686,17341,144116447847,1609225,141763180
2016-02-11,378,496667,221125,1375501,15199486,17530,144116447847,1934252,136052672
2016-02-12,382,470121,201608,1225056,15203761,15162,144116447847,1699238,124601290
2016-02-13,390,448353,184733,1117595,15207661,14543,144116447847,1784280,114896714
2016-02-14,406,496649,189676,1189235,15211811,14731,144116447847,1752958,125203394
2016-02-15,399,498129,220619,1088938,15215611,17015,144116447847,1552280,176794469
2016-02-16,407,481206,216248,988641,15219061,17988,144116447847,1487411,172725408
2016-02-17,415,537228,224099,1110430,15222936,18135,144116447847,1622217,179567517
2016-02-18,421,496326,213696,1210727,15227161,19039,144116447847,1897401,163499274
2016-02-19,420,523596,218073,1106210,15230786,19990,163491654909,1602889,164176823
2016-02-20,440,489626,216020,1219082,15234536,18391,163491654909,1805928,164829106
2016-02-21,439,531113,208504,1040283,15237736,17740,163491654909,1426736,155130149
2016-02-22,438,537212,236206,1032156,15240911,20973,163491654909,1478180,175824716
2016-02-23,420,550408,249004,1105301,15244311,21203,163491654909,1519270,190245914
2016-02-24,424,466104,219789,959011,15247261,19528,163491654909,1283177,166459834
2016-02-25,424,529925,217622,1259718,15251136,19490,163491654909,1682349,158802760
2016-02-26,432,476826,203801,1137810,15254636,18311,163491654909,1586359,161556647
2016-02-27,433,467543,176879,1194700,15258311,16484,163491654909,1648618,159716131
2016-02-28,433,497556,239755,1089047,15261661,19986,163491654909,1607228,194346790
2016-02-29,438,563571,264062,1080919,15264986,24178,163491654909,1478332,251149092
2016-03-01,433,561876,275555,1145937,15268511,27422,163491654909,1666886,280786701
2016-03-02,423,553815,265637,1275973,15272436,39647,163491654909,1732094,257919589
2016-03-03,419,575225,228219,1097174,15275811,24159,163491654909,1509987,227124993
2016-03-04,408,513898,200730,1257201,15279686,21630,163491654909,1646394,177618221
2016-03-05,397,530671,235769,1181319,15283436,25267,163491654909,1560093,225966550
2016-03-06,404,409059,161087,1165568,15287136,15779,158427203767,1506590,119212823
2016-03-07,413,421465,187221,1047436,15290461,18226,158427203767,1395555,145282393
2016-03-08,411,460732,197505,1212821,15294311,18671,158427203767,1624142,128237174
2016-03-09,413,504399,186674,1323077,15298511,22954,158427203767,1833517,131796667
2016-03-10,416,445273,190661,1220696,15302386,17471,158427203767,1663385,139316582
2016-03-11,420,434658,195406,1260073,15306386,16729,158427203767,1698526,142675663
2016-03-12,410,374730,166468,1134066,15309986,14417,158427203767,1523923,105089497
2016-03-13,412,421585,147901,1047436,15313311,14815,158427203767,1408431,88371199
2016-03-14,415,451902,189108,1197070,15317111,17012,158427203767,1591450,128173795
2016-03-15,415,451559,204228,1267949,15321136,18478,158427203767,1733878,131369367
2016-03-16,417,449250,211838,1197070,15324936,20222,158427203767,1660328,123888280
2016-03-17,419,482125,206792,1110440,15328461,19676,158427203767,1535746,127657850
2016-03-18,409,425769,204309,1099529,15331861,17682,165496835118,1421213,140011959
2016-03-19,409,428645,180638,1118857,15335261,13980,165496835118,1397614,86792272
2016-03-20,412,430803,174786,1201126,15338911,14212,165496835118,1573283,86726517
2016-03-21,412,435918,199753,1143538,15342386,16847,165496835118,1440493,117100198
2016-03-22,417,462080,203183,1217580,15346086,17818,165496835118,1575609,132592024
2016-03-23,417,438399,189934,1225807,15349811,16302,165496835118,1633015,126621936
2016-03-24,414,430544,189092,1209353,15353486,16658,165496835118,1648884,161667116
2016-03-25,416,392195,170642,1201126,15357136,13587,165496835118,1529332,134672579
2016-03-26,417,471861,159417,1258715,15360961,14942,165496835118,1627195,107992126
2016-03-27,425,410531,158725,1159992,15364486,13358,165496835118,1494368,125905670
2016-03-28,423,520539,199341,1398572,15368736,19738,165496835118,1843051,140252686
2016-03-29,416,674110,200627,1291622,15372661,24393,165496835118,1685402,160761086
2016-03-30,413,475833,198494,1209353,15376336,18875,165496835118,1535014,131608350
2016-03-31,416,425668,209977,1020135,15379436,19678,165496835118,1368871,140898124
2016-04-01,417,498916,203564,1266863,15383261,22620,166851513283,1653575,134537501
2016-04-02,420,486983,189597,1152898,15386736,22903,166851513283,1775951,105581306
2016-04-03,420,456249,171837,1177781,15390286,18437,166851513283,1527747,88435716
2016-04-04,420,486496,209091,1376843,15394436,19335,166851513283,1864182,135840299
2016-04-05,423,464749,219126,1285606,15398311,20389,166851513283,1675043,154494298
2016-04-06,422,480231,219170,1302195,15402236,24794,166851513283,1703078,159685599
2016-04-07,421,450348,221115,1152898,15405711,19125,166851513283,1524704,189509816
2016-04-08,419,433298,210165,1194370,15409311,18361,166851513283,1535340,138824288
2016-04-09,419,428083,197534,1343666,15413361,15402,166851513283,1744822,104520518
2016-04-10,422,444157,186313,1434902,15417686,14105,166851513283,1849715,103498756
2016-04-11,423,476122,234053,1269018,15421511,22307,166851513283,1760063,131917026
2016-04-12,427,504477,233733,1227547,15425211,21787,166851513283,1617823,156860497
2016-04-13,425,497314,224860,1360254,15429311,19425,166851513283,1760974,133997232
2016-04-14,426,466772,228546,1425513,15433411,19047,178678307672,1759741,118403618
2016-04-15,431,439873,213187,1234618,15436886,20027,178678307672,1635539,136158701
2016-04-16,432,407712,180596,1225736,15440336,14711,178678307672,1502139,86724178
2016-04-17,429,485493,193251,1403379,15444286,14707,178678307672,1710233,89932089
2016-04-18,430,473379,222012,1190208,15447636,20440,178678307672,1478746,116994110
2016-04-19,438,480187,225653,1332322,15451386,19135,178678307672,1696207,138151941
2016-04-20,443,458038,211920,1465554,15455511,18981,178678307671,1832540,137347265
2016-04-21,452,481473,215427,1341204,15459286,19067,178678307671,1700340,154376605
2016-04-22,448,438706,209575,1270147,15462861,19816,178678307671,1780084,151831375
2016-04-23,454,433938,184000,1279029,15466461,14898,178678307671,1632732,99972059
2016-04-24,463,456476,182596,1172443,15469761,15199,178678307671,1524431,103550333
2016-04-25,465,496102,221427,1128033,15472936,20344,178678307671,1511286,170035888
2016-04-26,470,526580,250305,1341204,15476711,158507,178678307671,1989524,175051268
2016-04-27,446,477617,244862,1145797,15479936,21453,178678307671,1604018,168934335
2016-04-28,451,459333,245630,1199004,15483311,22215,178666121339,1546946,164047132
2016-04-29,457,513848,258516,1403230,15487261,23168,178659257772,1870335,134148664
2016-04-30,450,442245,217887,1296655,15490911,18513,178659257772,1670774,92579744
2016-05-01,455,424418,184944,1376586,15494786,15917,178659257772,1871930,88133002
2016-05-02,445,480773,224725,1394348,15498711,20487,178659257772,1812582,131609777
2016-05-03,452,461956,232184,1341061,15502486,20026,178659257772,1703857,128092230
2016-05-04,448,510639,239128,1483160,15506661,22894,178659257772,2071544,227678718
2016-05-05,449,455031,228717,1376586,15510536,19981,178659257772,1777313,128868344
2016-05-06,462,465712,238949,1438754,15514586,20629,178659257772,1922039,150035773
2016-05-07,461,411559,196121,1332180,15518336,17289,178659257772,1740688,101694588
2016-05-08,461,435990,184689,1492042,15522536,16391,178659257772,1989167,76254669
2016-05-09,463,489806,228993,1518685,15526811,18848,178659257772,2007975,138794018
2016-05-10,451,496262,246893,1403230,15530761,21901,178659257772,1822228,145647671
2016-05-11,454,475358,236434,1263377,15534086,20771,190502504491,1525267,138852415
2016-05-12,456,449920,227185,1342248,15537561,21748,194254820283,1677295,149854666
2016-05-13,457,461650,230934,1467782,15541361,22275,194254820283,1841535,141919599
2016-05-14,458,448880,208146,1390530,15544961,22260,194254820283,1732519,104469850
2016-05-15,461,437321,205289,1342248,15548436,20982,194254820283,1630707,99104765
2016-05-16,455,506052,235248,1361561,15551961,27622,194254820283,1636434,138994718
2016-05-17,454,488115,244451,1361561,15555486,26483,194254820283,1623754,144428408
2016-05-18,454,511129,234837,1477438,15559311,27428,194254820283,1922741,159373784
2016-05-19,438,452381,212191,1158775,15562311,25059,194254820283,1415299,165974634
2016-05-20,442,458726,212260,1438812,15566036,22699,194254820283,1660232,154720931
2016-05-21,444,489718,186149,1361561,15569561,25676,194254820283,1622038,105043286
2016-05-22,441,450660,185673,1776789,15574161,19179,194254820283,2084433,85673344
2016-05-23,444,524621,228956,1738163,15578661,24275,194254820283,2024580,127380322
2016-05-24,446,504685,241161,1424527,15582336,26570,194770865921,1700949,147794302
2016-05-25,451,494978,249524,1367284,15585786,27088,199312067531,1612803,174803334
2016-05-26,454,482152,221744,1337561,15589161,25056,199312067531,1544642,164885026
2016-05-27,472,520769,215751,1377192,15592636,34634,199312067531,1754891,300392313
2016-05-28,531,467539,187879,1317745,15595961,26349,199312067531,1698375,250738586
2016-05-29,528,446574,186986,1456455,15599636,26315,199312067531,2057252,218349634
2016-05-30,533,538546,205995,1426731,15603236,31817,199312067531,2018225,241119804
2016-05-31,531,480865,218981,1258298,15606411,28795,199312067531,1778686,227102555
2016-06-01,538,499855,229927,1416823,15609986,30931,199312067531,2013540,198488001
2016-06-02,539,483962,234060,1367284,15613436,32545,199312067531,1975980,194112540
2016-06-03,570,488080,229138,1406916,15616986,30680,199312067531,2039808,160601009
2016-06-04,574,441515,195593,1179035,15619961,26830,199312067531,1744238,135361105
2016-06-05,575,464095,189529,1684336,15624211,25855,199312067531,2522540,141793764
2016-06-06,586,518548,222496,1684336,15628461,30835,199312067531,2559530,175803037
2016-06-07,578,514462,237323,1387100,15631961,30956,199312067531,2112247,195330530
2016-06-08,583,482283,230863,1405240,15635561,29588,196422606560,2145381,180814927
2016-06-09,577,523498,230568,1608134,15639686,31479,196061423939,2457044,199228765
2016-06-10,580,498550,227239,1403462,15643286,31440,196061423939,2173992,235509132
2016-06-11,605,467524,213728,1520418,15647186,27374,196061423939,2349957,162244836
2016-06-12,670,526242,214242,1422955,15650836,34503,196061423939,2439078,275155426
2016-06-13,704,580506,252195,1569149,15654861,44649,196061423939,2856722,320800345
2016-06-14,685,534856,243818,1286507,15658161,48978,196061423939,2450970,256120541
2016-06-15,695,587472,261069,1481432,15661961,57176,196061423939,2663305,222394465
2016-06-16,767,586017,268010,1452194,15665686,62189,196061423939,2869712,450046397
2016-06-17,750,575677,249935,1452194,15669411,60037,196061423939,2906754,313165865
2016-06-18,758,564654,237493,1539910,15673361,53013,196061423939,3023655,206144868
2016-06-19,767,507096,213422,1725089,15677786,48075,196061423939,3437266,154508935
2016-06-20,722,567592,250874,1598388,15681886,59829,196061423939,3373516,237206784
2016-06-21,670,592134,251553,1531413,15685611,55771,206307449112,2775120,356169310
2016-06-22,595,553797,237433,1343145,15688836,51964,209453158595,2188907,321376446
2016-06-23,628,546971,234209,1457676,15692336,44394,209453158595,2108467,284618179
2016-06-24,664,534641,237560,1343145,15695561,48766,209453158595,2182850,218477120
2016-06-25,669,527647,209400,1686740,15699611,41149,209453158595,2763257,149760847
2016-06-26,630,498043,179209,1520148,15703261,34846,209453158595,2371669,150791052
2016-06-27,652,492341,218747,1530560,15706936,39543,209453158595,2391835,199055374
2016-06-28,647,542692,212946,1540972,15710636,37888,209453158595,2439741,204851206
2016-06-29,639,465149,225124,1520148,15714286,41639,209453158595,2683107,206884074
2016-06-30,674,506917,227705,1561796,15718036,43146,209453158595,2633621,231989271
2016-07-01,678,498334,209840,1613856,15721911,39412,209453158595,2764289,194741109
2016-07-02,703,438905,193271,1551384,15725636,37270,209453158595,2670572,169929674
2016-07-03,663,442711,180924,1603444,15729486,31301,209453158595,2740471,159306740
2016-07-04,680,507658,213768,1573973,15733261,37984,209557682217,2700422,165562147
2016-07-05,668,480529,214613,1538177,15736886,39284,213398925331,2605018,205876443
2016-07-06,678,477624,220805,1485137,15740386,37558,213398925331,2396656,183107564
2016-07-07,640,463940,209782,1453312,15743811,36483,213398925331,2261648,215515452
2016-07-08,665,463219,210222,1538177,15747436,37394,213398925331,2475149,190072668
2016-07-09,652,434260,182408,1580610,15750499,31596,213398925331,2183468,142818089
2016-07-10,650,400962,162504,1654866,15752449,25097,213398925331,1302060,102652706
2016-07-11,650,494651,220081,1516961,15754236,37816,213398925331,1228801,168883001
2016-07-12,670,475560,218015,1516961,15756024,33704,213398925331,1208034,187752086
2016-07-13,658,451100,217382,1368447,15757636,35335,213398925331,1122089,188298120
